text,date,likes,business_id,user_id
Quail!  Sangria!,2/8/14,0,_R1jBQQieKpNGMBqmrLRyA,PZNMPWCViVX8JLsn10MSnQ
Speedy Gonzales!  Yum!,1/27/14,0,s36Rk0jd78z75LaqifnU3Q,PZNMPWCViVX8JLsn10MSnQ
Happy Cinco!,5/5/14,0,s36Rk0jd78z75LaqifnU3Q,PZNMPWCViVX8JLsn10MSnQ
Sweet potato roll!,1/22/14,0,462vn0tiPlmWRcP71yYOTQ,PZNMPWCViVX8JLsn10MSnQ
Don't forget:  BYOB!,11/7/15,0,462vn0tiPlmWRcP71yYOTQ,PZNMPWCViVX8JLsn10MSnQ
"Greek night, TexMex night and now Tuscan night.  All were above expectation",10/16/17,0,DBtmJXpwS31E0cDZo7ypGw,PZNMPWCViVX8JLsn10MSnQ
Always out of supplies,2/10/14,0,IqFEORjcxP-rC2Hu-Srn8g,PZNMPWCViVX8JLsn10MSnQ
No line???!!!,6/7/14,0,IqFEORjcxP-rC2Hu-Srn8g,PZNMPWCViVX8JLsn10MSnQ
"Sunday specials,  great staff!",3/16/17,0,hSZCMPtmGEHu3V_PjiSxGw,PZNMPWCViVX8JLsn10MSnQ
BEST cat food prices!,2/8/14,0,Krgm7kXv9w6u933NvDLKmQ,PZNMPWCViVX8JLsn10MSnQ
Vacation minis!,2/15/14,0,Krgm7kXv9w6u933NvDLKmQ,PZNMPWCViVX8JLsn10MSnQ
Purchases online can be returned in-store.,3/29/14,0,Krgm7kXv9w6u933NvDLKmQ,PZNMPWCViVX8JLsn10MSnQ
Easy and quick at this location,4/14/16,0,JtNVcqioJhS8GZ-If30oHg,PZNMPWCViVX8JLsn10MSnQ
"Not a great store, but I got some great socks!",4/11/14,0,hH8ymTeBZKQJRJAwWQ3FCQ,PZNMPWCViVX8JLsn10MSnQ
Patio is beautiful; however the service is nothing close to the inside service.,7/6/14,0,ZJjcyXWPg_d-jx7obAtitA,PZNMPWCViVX8JLsn10MSnQ
Pumpkin Apple Cider Fizz.  Epic.,10/30/15,0,ZJjcyXWPg_d-jx7obAtitA,PZNMPWCViVX8JLsn10MSnQ
They have a lot of ' small project ' pieces on site.   Lovely!,4/12/14,0,5ibArVDuhcaumtxa37eUFg,PZNMPWCViVX8JLsn10MSnQ
"Pittsburgh says:  GREAT FOOD!  Thanks, Luby!",4/11/16,0,gh6__q2WXFuyN8gt6VAnWw,PZNMPWCViVX8JLsn10MSnQ
Meeting an old friend at a new place! We'll be talking AND laughing with our mouths full!!!,4/24/14,0,-8ILwSisSrTzcyy_Z0o9oA,PZNMPWCViVX8JLsn10MSnQ
"You must ALWAYS know your checkout total before checking out, because one of their clerks ALWAYS overcharges",7/29/15,0,yOMqpiJrNg1TqsmNa5R8mw,PZNMPWCViVX8JLsn10MSnQ
Because DIY ain't just for Home Depot!!,2/5/14,0,yOMqpiJrNg1TqsmNa5R8mw,PZNMPWCViVX8JLsn10MSnQ
BYOB tomorrow night.  Yay Friday!,1/30/14,0,2KIUW-yH8tiCb3MH-vaVaQ,PZNMPWCViVX8JLsn10MSnQ
Taro milk with tapioca!!,4/7/14,0,hMKGFZMmho5frQThLUJDLQ,PZNMPWCViVX8JLsn10MSnQ
Many gas pumps and big convenience store,4/9/14,0,IX6i-HkXR16yd4wCckejdQ,PZNMPWCViVX8JLsn10MSnQ
Super nice people here.,7/9/15,0,ZJbYPQXVykwmjcvvIXS2EQ,PZNMPWCViVX8JLsn10MSnQ
Great finishing touches,4/4/15,0,PrNdvlxp2E-PKqQTy6IGfA,PZNMPWCViVX8JLsn10MSnQ
"Trying to grab a session isn't easy, so don't dawdle!",3/19/15,0,uSVSllAbQ71Aenmdy0r3Rw,PZNMPWCViVX8JLsn10MSnQ
So glad we have a Meadows back in Monroeville!,6/2/15,0,asls06FL7gbC5DMz8AMzlA,PZNMPWCViVX8JLsn10MSnQ
Easy returns,6/21/17,0,yDY33msXzBryMeOvenHqPQ,PZNMPWCViVX8JLsn10MSnQ
"I drive past often, there's obvious activity - looking forward to this eatery!",7/4/17,0,G2hXfdIKdhI6TVQrXpTnFA,PZNMPWCViVX8JLsn10MSnQ
Hubs is happy to add this to his Dick's & Dunham circuit!,5/7/16,0,uVbsGXYwvvqZPwNys8RfqA,PZNMPWCViVX8JLsn10MSnQ
Cute garden decor,7/9/16,0,OgNw088BpUamDAJuW9YN6A,PZNMPWCViVX8JLsn10MSnQ
"I know I'm going to love this place, based on one visit and before even eating!",9/6/16,0,X4QbkHl7pOTVsgLa7XuUBg,PZNMPWCViVX8JLsn10MSnQ
Corporate One is easily accessed through parking lot connections!,4/14/14,0,zryqIaZl13-iEd6Ienq_yA,PZNMPWCViVX8JLsn10MSnQ
Loved this place great pub food and good beer selection.,5/1/15,0,sAU0FbmsQwcwk3uvvvtIgw,P_BIoF_MZY3zyCSoPXRt6A
Schmidt's Tavern is now closed permanently and up for sale.,6/14/16,0,sAU0FbmsQwcwk3uvvvtIgw,rGuevqz7WCka0f4UfkHurQ
Try the bomb banana slammin' margarita!,1/16/16,0,PgdQrTSOX132EgNj8VPNlg,rGuevqz7WCka0f4UfkHurQ
"This GetGo location just so happens to be my one stop shop for breakfast on weekend mornings. With a made to order breakfast sandwich, five-hour energy, and a bottle of water, I'm ready to go. This location also has a nice cafe seating area with a microwave for use and a surcharge free Citizen's ATM inside.",2/11/17,0,og04KLFbOsvu7vTy-uchTA,rGuevqz7WCka0f4UfkHurQ
Want to enjoy the cheesecake factory without a long wait? Go there at lunch time Monday thru Thursday (11 - 1) you're in and out quick. And the food always seems a little better when they're not as busy.,6/13/16,0,vXEZ-r6fah-5Fjt3a6c-Gw,rGuevqz7WCka0f4UfkHurQ
Try The Flying Dog The Fear Imperial Pumkin beer! Its excellent!,11/21/15,1,IBGrQ6YUywBp1Hqu9c1LZQ,rGuevqz7WCka0f4UfkHurQ
"Ask about getting a membership. I found myself coming here more and more just to get a peaceful hike in. If you're looking for wedding venues, I see a lot of weddings here and there so nice, especially in the fall.",11/21/16,0,CbknIRgrxZGmLUDuvogerQ,rGuevqz7WCka0f4UfkHurQ
This is by far the most mom and pops place that I've ever been to with the food receiving the attention you will expect made from somebody in their homes kitchen and a very generous amount to boot.....!,10/20/12,0,sAU0FbmsQwcwk3uvvvtIgw,w_sHTw7fEH7WE1Z0RKZ8Ow
Crabby egg Benedicts blew my taste buds away.....and lets not forget theor pumpkin pancakes. Love this place.,11/18/13,1,oQDUqkRer00JcB6DDRNH5A,w_sHTw7fEH7WE1Z0RKZ8Ow
Awesome Burgers and wings,10/13/12,0,IBGrQ6YUywBp1Hqu9c1LZQ,w_sHTw7fEH7WE1Z0RKZ8Ow
"Polli kallo magazi..telios Gyros. Giasas pedia, Fovera ta souflakia...!  Manolis.",8/6/13,0,JxSmlL_MckX0dvS5XBg0Cg,w_sHTw7fEH7WE1Z0RKZ8Ow
Scale of 1-10 I give it a 6.5,10/3/12,0,IZzrRI4Sxtq5PukX6UOe8w,e7CFEOn4y2dsS61-9SbCeA
It's Burger King what do you expect! Lol,10/9/12,0,qrcAGkBi0Qhg0HIfUJBDhg,e7CFEOn4y2dsS61-9SbCeA
Love Starbucks!,10/16/12,0,M4j1x7jKQZ6Mf3Bj-j-6yg,e7CFEOn4y2dsS61-9SbCeA
Coffee,10/18/12,0,M4j1x7jKQZ6Mf3Bj-j-6yg,e7CFEOn4y2dsS61-9SbCeA
Coffee and coffee cake,10/19/12,0,M4j1x7jKQZ6Mf3Bj-j-6yg,e7CFEOn4y2dsS61-9SbCeA
Have been here in a while hope their wings are still awesome!!,10/7/12,0,QqpzPFFHeHqyWSPZI-DkvQ,e7CFEOn4y2dsS61-9SbCeA
Impressed food and service very good,6/25/13,0,ESzO3Av0b1_TzKOiqzbQYQ,e7CFEOn4y2dsS61-9SbCeA
Foods ok when time is tight,10/12/12,0,E4U8RCe42CpT3rtof7hEwQ,e7CFEOn4y2dsS61-9SbCeA
"Very good!! Eaten here  a bunch of times, awesome every time!!",12/18/13,0,CwGRFM0Y9ca8MBxg2lVqbQ,e7CFEOn4y2dsS61-9SbCeA
Very nice,10/12/12,0,CS7DuVN2YkWDU7aoeFj-og,e7CFEOn4y2dsS61-9SbCeA
Very good iced Téa,10/12/12,0,CS7DuVN2YkWDU7aoeFj-og,e7CFEOn4y2dsS61-9SbCeA
Good food!!!,9/26/12,0,jqBUVAWJRJ6QIGXVuhdVvw,e7CFEOn4y2dsS61-9SbCeA
"I can't bring myself to eat there, wondering how the food is?",1/25/15,0,ugmQx75KCr8nc8E-d69K8g,e7CFEOn4y2dsS61-9SbCeA
"Nice food, good atmosphere",10/12/12,0,T4PmlxuoVDYekaqsFEG9RA,e7CFEOn4y2dsS61-9SbCeA
Full service !!,10/10/12,0,laYIPajrOJmmQHZYOdg_hQ,e7CFEOn4y2dsS61-9SbCeA
Beverage,10/12/12,0,laYIPajrOJmmQHZYOdg_hQ,e7CFEOn4y2dsS61-9SbCeA
Stopping for fresh veggies,10/4/11,0,IZzrRI4Sxtq5PukX6UOe8w,blrWvPePSv87aU9hV1Zd8Q
"Frosty, yum",10/11/11,0,TdTl_T42gbewHCMQVqZ_xA,blrWvPePSv87aU9hV1Zd8Q
"Quaker multi grain chips and some pop chips, barbecue!",10/12/11,0,zh5mfoKjrLnxdaKap-aaxg,blrWvPePSv87aU9hV1Zd8Q
Picking up a few essentials,9/29/10,0,2PxLNObSxaTp9kx6nD7LVg,blrWvPePSv87aU9hV1Zd8Q
Finally breaking down and buying a Roku 2 XS. Let the streaming begin.,9/22/11,0,LqTAIHCtD1Ac_dIGu19CdA,blrWvPePSv87aU9hV1Zd8Q
Coffee,9/27/11,0,p9y8sbVHi-0vrsFoMU0jJg,blrWvPePSv87aU9hV1Zd8Q
Here for the hefeweitzen tapping.,7/21/11,0,ESzO3Av0b1_TzKOiqzbQYQ,blrWvPePSv87aU9hV1Zd8Q
"Half sandwich, cup of chili and mug of High Level Brown. Lunch of champions.",9/6/11,0,ESzO3Av0b1_TzKOiqzbQYQ,blrWvPePSv87aU9hV1Zd8Q
"Rocktoberfest, beer tasting and brats!",10/6/11,0,ESzO3Av0b1_TzKOiqzbQYQ,blrWvPePSv87aU9hV1Zd8Q
Picking up some tuna. Remember you can tune a piano but you can not tuna fish... bada bump,9/19/11,0,gkuLY-Z0hWag3zLUtcTBjA,blrWvPePSv87aU9hV1Zd8Q
Rice cakes,11/7/11,0,gkuLY-Z0hWag3zLUtcTBjA,blrWvPePSv87aU9hV1Zd8Q
Love the dough filled packets of goodness from here. Many non-traditional flavors.,9/22/11,0,Mem13A3C202RzT53npn4NA,blrWvPePSv87aU9hV1Zd8Q
Here for the Brew-Fiesta... You are not here? Sucks to be you...,6/23/12,0,PgdQrTSOX132EgNj8VPNlg,blrWvPePSv87aU9hV1Zd8Q
Quick stop,9/19/11,0,e_wiw1wi4MKm2Wnk08xiGw,blrWvPePSv87aU9hV1Zd8Q
Out for a special Casbah 15th anniversary tasting event Then the theater. Life is good with my love.,10/28/10,0,TFdLM8R_7Pf1xVeBNKl0hg,blrWvPePSv87aU9hV1Zd8Q
Judee's birthday dinner.,2/16/12,0,TFdLM8R_7Pf1xVeBNKl0hg,blrWvPePSv87aU9hV1Zd8Q
B'day dinner,3/1/12,0,TFdLM8R_7Pf1xVeBNKl0hg,blrWvPePSv87aU9hV1Zd8Q
Year almost done. Taking advantage of a beautiful fall evensong,10/2/10,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
"Talked to the owner, last weekend. Get your cone",10/13/10,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Last time for the season. Till next year.,10/16/10,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
They are open,3/14/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Stopping on a beautiful July evening,7/8/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Quick cone,7/11/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Ice cream!!!,8/23/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Chine time,8/25/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Quick stop while  driving home,8/27/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Quick stop,8/31/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
One of the last nights of the season.,9/12/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Mere days left. No more ice cream for you!!!,9/15/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Will be closed by Oct 1,9/18/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Twist and shout,9/20/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Twist and yum,9/24/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Sunday time.,9/27/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Out and about,9/29/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
"Closing Sunday Oct 9, 2011 got the season.",10/8/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Boohoo closed for the season. Not even full hours today.. Did not get my lay ice cream for the season.,10/9/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
"Boohoo, closed for the season",10/13/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Closed fort the season,11/5/11,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
At Page Dairy Mart 2012 opening... Are you jealous yet?,3/2/12,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Med  twist cone with crunchies please,3/5/12,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
After Mix@Six-thanks Rachael,3/8/12,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
Open for the 2015 season. Same great quality.,3/15/15,0,08t3_HjbpLyPeuft6eoa5A,blrWvPePSv87aU9hV1Zd8Q
"1\/2 price bread, winning!",12/30/11,0,Uh6EhbFKgQlhVpfvnqsfHA,blrWvPePSv87aU9hV1Zd8Q
Cards,3/25/11,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Card night,9/16/11,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Carss.,9/23/11,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Cards,10/7/11,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Raddsh night at the Mannerchoir.,6/30/12,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Private club.,9/19/14,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Private  club,2/12/15,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Private club. Join us for some fun.,2/27/15,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
66 league at thr club.  Lots of fun.,10/8/10,0,x_c-KatYu_utcgl_n0LAbg,blrWvPePSv87aU9hV1Zd8Q
Having pancakss,3/3/12,0,nlVjdQq9FzdQ3bfy-8y80g,blrWvPePSv87aU9hV1Zd8Q
Feeling like pancakes for breakfast.,8/17/12,0,nlVjdQq9FzdQ3bfy-8y80g,blrWvPePSv87aU9hV1Zd8Q
Good usb drive deal,10/7/11,0,_9PUJYKVEspmGfMjdTxlcQ,blrWvPePSv87aU9hV1Zd8Q
Hot dog and fries special,2/16/12,0,CK-Gv3vqIlWOrKP4fhT8_g,blrWvPePSv87aU9hV1Zd8Q
"Feeling a bit Mexican today.  No margarito, good beers on tap.",9/10/11,0,1GaooxqCWHzulI2Ub3CXEw,blrWvPePSv87aU9hV1Zd8Q
Whats wrong with this picture. Eating Tex-Mex in Pittsburgh and not in California.,10/4/11,0,1GaooxqCWHzulI2Ub3CXEw,blrWvPePSv87aU9hV1Zd8Q
Day of The Dead celebration. Come join me!!!,11/2/11,0,1GaooxqCWHzulI2Ub3CXEw,blrWvPePSv87aU9hV1Zd8Q
Red Box,9/19/11,0,1qxmO1zpYegBxV8XDLE8ZA,blrWvPePSv87aU9hV1Zd8Q
Quick stop,10/13/11,0,1qxmO1zpYegBxV8XDLE8ZA,blrWvPePSv87aU9hV1Zd8Q
Accepts credit cards,9/22/10,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
A special treat for Dan,6/17/11,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
First stop in 6 months... Diet be dammed today!!!,8/17/11,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
Special treat today.,10/13/11,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
Darn closed on Monday fotgot,12/19/11,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
Looking forward to yummy donuts,9/16/10,0,dMLGSQlmo6MhLD18grRENA,blrWvPePSv87aU9hV1Zd8Q
Mix@6 and the play RED,11/17/11,0,Aror3Q3exo1uWxsH4eWkzA,blrWvPePSv87aU9hV1Zd8Q
Here for Mix@Six,3/8/12,0,Aror3Q3exo1uWxsH4eWkzA,blrWvPePSv87aU9hV1Zd8Q
Here for the Beer Dinner.,7/26/13,0,azE1DNVQFBU8boVbaJhj7w,blrWvPePSv87aU9hV1Zd8Q
"Attending the ""Chuck Tanner Baseball Manager of the Year"" event.",11/19/11,0,TVSk_tmVnnqS6ZCp7oJj1g,blrWvPePSv87aU9hV1Zd8Q
Quick shop,9/16/11,0,nwjIvTxJt2GpMoKzuKWIBQ,blrWvPePSv87aU9hV1Zd8Q
"Baconfest, yeah dog. Pig heaven.",9/17/11,0,pHDLRIG2Xu1_1mkGAbyEmw,blrWvPePSv87aU9hV1Zd8Q
East End Brewing beer dinner pairing. Fifth year!!!,9/28/11,0,pHDLRIG2Xu1_1mkGAbyEmw,blrWvPePSv87aU9hV1Zd8Q
Great beer selection,10/13/11,0,pHDLRIG2Xu1_1mkGAbyEmw,blrWvPePSv87aU9hV1Zd8Q
Bite,12/13/11,0,pHDLRIG2Xu1_1mkGAbyEmw,blrWvPePSv87aU9hV1Zd8Q
Dogfish Head Ancient Ales dinner. This is going to be an awesome night.,6/27/12,0,pHDLRIG2Xu1_1mkGAbyEmw,blrWvPePSv87aU9hV1Zd8Q
Picking up verified,10/10/11,0,bsXRu6wXmn_pRAGToCEPjQ,blrWvPePSv87aU9hV1Zd8Q
Getting the truck cleaned,9/10/11,0,H6L2wkwoviYUZBcWPSTJjw,blrWvPePSv87aU9hV1Zd8Q
Nice  specialty grocery,11/7/11,0,npmZLYeNUrniHvXsnqsQ0w,blrWvPePSv87aU9hV1Zd8Q
Picking up two big beer cases.,10/24/11,0,9IG8B3Dvgd9sh4uKrRtciw,blrWvPePSv87aU9hV1Zd8Q
Lets see if Christmas has arrived yet.,11/17/11,0,9IG8B3Dvgd9sh4uKrRtciw,blrWvPePSv87aU9hV1Zd8Q
"Looking for something... Picked up Six Points ""Bengali Tiger",10/15/11,0,9IG8B3Dvgd9sh4uKrRtciw,blrWvPePSv87aU9hV1Zd8Q
Oil change,11/11/11,0,KtTZHVDu2dEn-_qne4ZGAw,blrWvPePSv87aU9hV1Zd8Q
A Christmas Shopping dinner,12/20/11,0,Nx5RAT-7gDz2C5Kh2WwJPQ,blrWvPePSv87aU9hV1Zd8Q
Gas,10/24/11,0,3zGyd9KAloFIlMhAZpMi6Q,blrWvPePSv87aU9hV1Zd8Q
Coffee,10/15/11,0,3zGyd9KAloFIlMhAZpMi6Q,blrWvPePSv87aU9hV1Zd8Q
Getting maps,9/29/11,0,1vXAeVpQPF_2ai__lMmUIw,blrWvPePSv87aU9hV1Zd8Q
PenDot photo center inside. FYI,3/7/12,0,1vXAeVpQPF_2ai__lMmUIw,blrWvPePSv87aU9hV1Zd8Q
Getting passport photos,9/15/11,0,1vXAeVpQPF_2ai__lMmUIw,blrWvPePSv87aU9hV1Zd8Q
Here with mother one inlaw,4/16/11,0,Hs68UjZqsTncXTT7V0J9fg,blrWvPePSv87aU9hV1Zd8Q
Great food. Great prices,11/26/11,0,sWucpMb_MDdqAthWFFisow,blrWvPePSv87aU9hV1Zd8Q
Love this place.Almost a reason to move to Cleveland!!!,11/26/10,0,sWucpMb_MDdqAthWFFisow,blrWvPePSv87aU9hV1Zd8Q
"First visit, has team dot one been here?",7/28/11,0,e_Nf4zAA1KZq80aoy3v8Ng,blrWvPePSv87aU9hV1Zd8Q
Stopping for a bite on the way home from MWGB 2011.,7/31/11,0,e_Nf4zAA1KZq80aoy3v8Ng,blrWvPePSv87aU9hV1Zd8Q
Pecan pancakes make my tummy happy.,11/27/11,0,JC-8I-jD2FUaFc3512dVcQ,blrWvPePSv87aU9hV1Zd8Q
Finally seeing Harry Potter,9/4/11,0,pzJLbHcXpm_MYkJ1c6qbbg,blrWvPePSv87aU9hV1Zd8Q
Doctor,9/13/11,0,l-LdRz-IWlX8N7lSfdSDPQ,blrWvPePSv87aU9hV1Zd8Q
Geocaching event,11/11/11,0,4svZRamnXS5aFatqggQezA,blrWvPePSv87aU9hV1Zd8Q
Pancakes and bacon - can you say yum?,9/24/11,0,zXaW8C2qtFHGVTETEcUX9g,blrWvPePSv87aU9hV1Zd8Q
Lunch,10/24/11,0,rmzOeemTM-1jiJprpHec0A,blrWvPePSv87aU9hV1Zd8Q
Lunch. Disappointing beer selection. Can you say mega brews?,10/5/11,0,C0c3ahJp1U4Jg_kgGoyXKw,blrWvPePSv87aU9hV1Zd8Q
Nice evening with family going to see Trans Siberian Orchestra. Good music and flashy lights!!,11/21/10,0,VxRlBe2wjtycFWSZm1orTA,blrWvPePSv87aU9hV1Zd8Q
"I have been looking forward to Voodoo  Brewing, ""More Cowbell Please!!!""  Awesome",4/6/11,0,VxRlBe2wjtycFWSZm1orTA,blrWvPePSv87aU9hV1Zd8Q
Sitting down for some boxty and a brew,9/11/11,0,VxRlBe2wjtycFWSZm1orTA,blrWvPePSv87aU9hV1Zd8Q
Lamb and Chestnut Shepards Pie and an Elysian Dragonstooth Stout.,4/4/12,0,VxRlBe2wjtycFWSZm1orTA,blrWvPePSv87aU9hV1Zd8Q
"Here to see a play - "" The Amish Project"" - based loosely on the Nichols Mine Shooting in 2006",4/6/11,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
"Here to see ""Time Stands Still",11/3/11,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
Sam  Bendrix at tbe Bon Soire,12/1/11,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
"Here to see ""The Monster in the Hall"", know nothing about it yet.",3/14/12,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
"Tigers Be Still, not sure what it is about.",4/4/12,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
Seeing 39 steps... Hitchcock as the influence.,11/2/10,0,2eVpkjDioFSgp2C27mSdHQ,blrWvPePSv87aU9hV1Zd8Q
Pretty good local service,10/7/11,0,g79Oko2vvKDU6PpdsNkZzw,blrWvPePSv87aU9hV1Zd8Q
Page Dairy 2012 opening... are you jealous yet?,3/2/12,0,5lMgsMFb1hAmP6YTCzBAcw,blrWvPePSv87aU9hV1Zd8Q
Here for the fish fry. First time.,3/23/12,0,4PRtBWAtJvrRE-8Hm4UPig,blrWvPePSv87aU9hV1Zd8Q
Bean cake  appetizer if very good,9/15/11,0,7l-CCyNnvT86GMR5EtYjog,blrWvPePSv87aU9hV1Zd8Q
Did you know it is a museum also?,10/13/11,0,t10m0NFWgbSy7wADAro2bw,blrWvPePSv87aU9hV1Zd8Q
"Seeing ""A Childs Guide to Heresy",9/22/11,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
"Lost Boy Found in Whole Foods - very good play. I would suggest you see it before it closes on Sunday oct 16, 2011",10/13/11,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
A Chorus Line,10/27/11,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
"Seeing ""Illlyria",11/10/11,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
"Mid-strut, know nothing about the play.",2/16/12,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
going to see a play. Umbrella Man.,9/16/10,0,WKPm5nCLjmF3ph1kyhyBTA,blrWvPePSv87aU9hV1Zd8Q
Transplant  clinic visit,9/16/11,0,oBsbQlzSdK7XozGE6v1F4w,blrWvPePSv87aU9hV1Zd8Q
Pharmacy,10/25/11,0,k8NHw2fUjisdp38PLCl0JA,blrWvPePSv87aU9hV1Zd8Q
Stopped in to see what pumpkin beers are in stock. Some tempting cases.,9/16/11,0,rcHiiBoy5TE9fjt41frk1g,blrWvPePSv87aU9hV1Zd8Q
"Stopped in just to look. Founders ""Backwood Bastard"" SCORE!!!",11/22/11,0,rcHiiBoy5TE9fjt41frk1g,blrWvPePSv87aU9hV1Zd8Q
Frosty,10/25/10,0,lRfteK8D_8pfoFTk4ZuOqw,blrWvPePSv87aU9hV1Zd8Q
Chefs table dinner,11/9/11,0,vXpB8lRDXaWwwbmT3CAQwQ,blrWvPePSv87aU9hV1Zd8Q
Pharmacy,11/7/11,0,FdRHqEdH5QIFdWGQ9CcFSw,blrWvPePSv87aU9hV1Zd8Q
Getting drugs. Better living through chemistry.,9/19/11,0,FdRHqEdH5QIFdWGQ9CcFSw,blrWvPePSv87aU9hV1Zd8Q
Doing a quick shop.,9/22/11,0,trpUpkB4lxReIhfr60hlww,blrWvPePSv87aU9hV1Zd8Q
Great deli,11/11/11,0,FsDogwXYckKUgs5VUoPbJw,blrWvPePSv87aU9hV1Zd8Q
Nice selection,11/5/11,0,toEpYp-Hv8fMc3dW6RcJqA,blrWvPePSv87aU9hV1Zd8Q
Christmas doing for Judee do.e,11/26/11,0,uv-e-d43NN-1_DcCoJL-Og,blrWvPePSv87aU9hV1Zd8Q
Breakfast with my love.,11/26/11,0,sHB4PVLgugU9TGfOdBvgqw,blrWvPePSv87aU9hV1Zd8Q
A bit different. Out at a restaurant for Thanksgiving. Buffet looks yummy.,11/25/10,0,0youcKV6-eE3F2MQj1l6Fw,blrWvPePSv87aU9hV1Zd8Q
Zipped in for waffles. They were  gone already,9/11/11,0,LQFmktF43j2NPncKdNd9mg,blrWvPePSv87aU9hV1Zd8Q
"1\/2 price beer during happy hola! Digging the blue point pumpkin, can't wait for the Brooklyn Chocolate Stout.",10/13/11,0,1dhPgc7E7IzzpxjHM2LphQ,blrWvPePSv87aU9hV1Zd8Q
Pork chop,10/27/11,0,cpRiIxqubDa4JV58ZR7-cg,blrWvPePSv87aU9hV1Zd8Q
Meeting friends,11/25/11,0,NN6HpdvQlGZUVjBwzhgUWQ,blrWvPePSv87aU9hV1Zd8Q
